design,n,m,rho,nrho,sigma,tpi,tier
design_22444,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22445,115,126,0.019221967963386728,2.2105263157894735,0.6725927091345493,0.32740729086545073,precarious
design_22446,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22447,49,52,0.04421768707482993,2.1666666666666665,0.6793662204867574,0.32063377951324257,precarious
design_22448,57,64,0.040100250626566414,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22449,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22450,135,148,0.01636263128800442,2.2089552238805967,0.672831853216465,0.327168146783535,precarious
design_22452,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_22453,89,102,0.026046986721144024,2.3181818181818183,0.6567895774291853,0.3432104225708147,precarious
design_22454,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22455,36,40,0.06349206349206349,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22456,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22457,41,46,0.05609756097560976,2.3000000000000003,0.659380473395787,0.340619526604213,precarious
design_22458,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22459,62,72,0.03807509254362771,2.360655737704918,0.6508541396588878,0.34914586034111217,precarious
design_22460,62,72,0.03807509254362771,2.360655737704918,0.6508541396588878,0.34914586034111217,precarious
design_22461,73,84,0.0319634703196347,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22462,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22463,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
design_22464,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
design_22465,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22466,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22467,92,102,0.024366937410415672,2.241758241758242,0.6678910325588666,0.3321089674411334,precarious
design_22468,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22469,44,51,0.05391120507399577,2.3720930232558137,0.6492831643058216,0.35071683569417844,precarious
design_22470,44,51,0.05391120507399577,2.3720930232558137,0.6492831643058216,0.35071683569417844,precarious
design_22471,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22472,35,38,0.06386554621848739,2.235294117647059,0.6688560540599386,0.33114394594006136,precarious
design_22473,107,120,0.02116028919061894,2.2641509433962264,0.6645800679125629,0.33541993208743714,precarious
design_22474,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_22475,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_22476,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22477,50,58,0.0473469387755102,2.36734693877551,0.6499336836196815,0.3500663163803185,precarious
design_22478,47,50,0.04625346901017576,2.1739130434782608,0.6782329983125268,0.3217670016874732,precarious
design_22479,50,57,0.04653061224489796,2.3265306122448983,0.6556100681071857,0.3443899318928143,precarious
design_22480,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22481,82,91,0.02740138512496236,2.2469135802469133,0.6671243849949912,0.33287561500500884,precarious
design_22482,94,109,0.02493708533516358,2.3440860215053765,0.653150445599753,0.346849554400247,precarious
design_22483,131,146,0.017146212566059894,2.246153846153846,0.6672371987921947,0.3327628012078053,precarious
design_22484,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22485,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22486,151,165,0.01456953642384106,2.2,0.674199862463242,0.32580013753675796,precarious
design_22487,73,82,0.03120243531202435,2.2777777777777777,0.6625891564490793,0.33741084355092066,precarious
design_22488,120,134,0.01876750700280112,2.2521008403361344,0.6663556488439704,0.33364435115602964,precarious
design_22489,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22490,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22491,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_22492,81,92,0.028395061728395062,2.3,0.6593804733957871,0.3406195266042129,precarious
design_22493,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22494,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22495,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22496,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22497,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22498,43,46,0.05094130675526024,2.1904761904761902,0.6756639246921763,0.3243360753078237,precarious
design_22499,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22500,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22501,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_22502,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_22503,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22504,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22505,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22506,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_22507,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_22508,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_22509,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22510,85,90,0.025210084033613446,2.142857142857143,0.6831300510639732,0.3168699489360268,precarious
design_22511,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22512,49,54,0.04591836734693878,2.25,0.6666666666666666,0.33333333333333337,precarious
design_22513,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22515,44,51,0.05391120507399577,2.3720930232558137,0.6492831643058216,0.35071683569417844,precarious
design_22516,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22517,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22518,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22519,46,52,0.050241545893719805,2.311111111111111,0.657793514480272,0.342206485519728,precarious
design_22520,46,52,0.050241545893719805,2.311111111111111,0.657793514480272,0.342206485519728,precarious
design_22521,69,76,0.03239556692242114,2.235294117647059,0.6688560540599386,0.33114394594006136,precarious
design_22522,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22523,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22524,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22525,68,76,0.033362598770851626,2.268656716417911,0.6639197795548876,0.33608022044511243,precarious
design_22526,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22527,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22528,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22529,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22530,48,55,0.04875886524822695,2.3404255319148937,0.6536610186271836,0.3463389813728164,precarious
design_22531,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22532,63,68,0.03481822836661547,2.1935483870967745,0.6751906048969998,0.3248093951030002,precarious
design_22533,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22534,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_22535,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22536,87,100,0.02673082063619353,2.3255813953488373,0.6557438524302001,0.34425614756979994,precarious
design_22537,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22538,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22539,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22540,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22541,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22542,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22543,82,92,0.027702499247214695,2.271604938271605,0.663488802697037,0.33651119730296297,precarious
design_22544,82,92,0.027702499247214695,2.271604938271605,0.663488802697037,0.33651119730296297,precarious
design_22545,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22546,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22547,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22548,83,94,0.02762268586541287,2.292682926829268,0.6604318380922876,0.33956816190771244,precarious
design_22549,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22550,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22551,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_22552,97,108,0.023195876288659795,2.25,0.6666666666666666,0.33333333333333337,precarious
design_22553,117,128,0.018862363689949896,2.206896551724138,0.673145600891813,0.32685439910818703,precarious
design_22554,53,58,0.0420899854862119,2.230769230769231,0.6695340634119862,0.3304659365880138,precarious
design_22555,110,122,0.020350291909924937,2.238532110091743,0.6683721354720062,0.33162786452799375,precarious
design_22556,68,80,0.03511852502194908,2.3880597014925375,0.6471089552772391,0.3528910447227609,precarious
design_22557,68,80,0.03511852502194908,2.3880597014925375,0.6471089552772391,0.3528910447227609,precarious
design_22558,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22559,68,76,0.033362598770851626,2.268656716417911,0.6639197795548876,0.33608022044511243,precarious
design_22560,68,76,0.033362598770851626,2.268656716417911,0.6639197795548876,0.33608022044511243,precarious
design_22561,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22562,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22563,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22564,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22565,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22566,120,130,0.018207282913165267,2.184873949579832,0.6765296059244619,0.3234703940755381,precarious
design_22567,66,74,0.0344988344988345,2.276923076923077,0.6627135046075259,0.33728649539247413,precarious
design_22568,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22569,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22570,71,81,0.032595573440643864,2.3142857142857145,0.6573421981221795,0.34265780187782047,precarious
design_22571,101,116,0.02297029702970297,2.32,0.6565321642986128,0.34346783570138717,precarious
design_22572,39,44,0.059379217273954114,2.3157894736842106,0.6571287406727709,0.34287125932722906,precarious
design_22573,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22574,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22575,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22576,62,67,0.035430988894764676,2.19672131147541,0.6747028090922809,0.32529719090771914,precarious
design_22578,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22579,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_22580,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_22581,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22582,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22583,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22584,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22585,67,74,0.03346901854364541,2.2424242424242427,0.6677918432759912,0.33220815672400883,precarious
design_22586,65,70,0.03365384615384615,2.1875,0.6761234037828132,0.3238765962171868,precarious
design_22587,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22588,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22589,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22590,70,78,0.03229813664596273,2.260869565217391,0.6650621717611763,0.3349378282388237,precarious
design_22591,55,60,0.04040404040404041,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_22592,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22593,65,70,0.03365384615384615,2.1875,0.6761234037828132,0.3238765962171868,precarious
design_22594,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22595,106,118,0.021203953279424977,2.2476190476190476,0.6670196805471995,0.3329803194528005,precarious
design_22596,106,118,0.021203953279424977,2.2476190476190476,0.6670196805471995,0.3329803194528005,precarious
design_22599,50,58,0.0473469387755102,2.36734693877551,0.6499336836196815,0.3500663163803185,precarious
design_22600,59,65,0.03798947983635301,2.2413793103448274,0.6679474875720742,0.3320525124279258,precarious
design_22601,55,63,0.04242424242424243,2.3333333333333335,0.6546536707079771,0.3453463292920229,precarious
design_22602,73,84,0.0319634703196347,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22603,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_22604,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_22605,43,48,0.053156146179401995,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22606,58,64,0.03871748336358137,2.2456140350877196,0.667317390751957,0.33268260924804305,precarious
design_22607,58,64,0.03871748336358137,2.2456140350877196,0.667317390751957,0.33268260924804305,precarious
design_22608,61,66,0.036065573770491806,2.2,0.674199862463242,0.32580013753675796,precarious
design_22609,100,110,0.022222222222222223,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_22610,69,80,0.03410059676044331,2.3529411764705883,0.6519202405202649,0.34807975947973513,precarious
design_22611,58,66,0.039927404718693285,2.3157894736842106,0.6571287406727709,0.34287125932722906,precarious
design_22612,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22613,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22615,37,40,0.06006006006006006,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_22616,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_22617,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_22618,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_22619,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22620,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22621,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22622,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22623,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22624,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22625,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22626,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22627,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_22628,38,43,0.06116642958748222,2.324324324324324,0.6559211523800211,0.34407884761997887,precarious
design_22629,61,66,0.036065573770491806,2.2,0.674199862463242,0.32580013753675796,precarious
design_22630,49,54,0.04591836734693878,2.25,0.6666666666666666,0.33333333333333337,precarious
design_22631,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22632,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22633,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22634,43,46,0.05094130675526024,2.1904761904761902,0.6756639246921763,0.3243360753078237,precarious
design_22635,58,68,0.0411373260738052,2.3859649122807016,0.6473929618545629,0.35260703814543715,precarious
design_22636,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22637,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22638,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22639,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22640,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_22641,37,41,0.06156156156156156,2.2777777777777777,0.6625891564490793,0.33741084355092066,precarious
design_22642,92,106,0.025322503583373148,2.32967032967033,0.6551681333969684,0.34483186660303156,precarious
design_22643,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22644,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22645,38,42,0.059743954480796585,2.27027027027027,0.663683803084112,0.336316196915888,precarious
design_22646,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22647,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22648,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22649,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_22650,54,62,0.04332634521313766,2.339622641509434,0.6537731677261692,0.3462268322738308,precarious
design_22651,74,82,0.030359126249537207,2.2465753424657535,0.6671746032482893,0.33282539675171074,precarious
design_22652,74,82,0.030359126249537207,2.2465753424657535,0.6671746032482893,0.33282539675171074,precarious
design_22653,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22654,85,96,0.02689075630252101,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_22655,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22656,103,114,0.021701884637350087,2.235294117647059,0.6688560540599386,0.33114394594006136,precarious
design_22657,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22658,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22659,32,33,0.06653225806451613,2.129032258064516,0.6853444168423419,0.31465558315765807,precarious
design_22660,46,52,0.050241545893719805,2.311111111111111,0.657793514480272,0.342206485519728,precarious
design_22661,46,52,0.050241545893719805,2.311111111111111,0.657793514480272,0.342206485519728,precarious
design_22663,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22664,86,98,0.026812585499316005,2.3058823529411763,0.6585388898066349,0.3414611101933651,precarious
design_22665,86,98,0.026812585499316005,2.3058823529411763,0.6585388898066349,0.3414611101933651,precarious
design_22666,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22667,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22668,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_22669,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22670,52,58,0.043740573152337855,2.2745098039215685,0.6630649835527384,0.33693501644726165,precarious
design_22671,73,84,0.0319634703196347,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22672,78,86,0.02863802863802864,2.233766233766234,0.6690847618984093,0.33091523810159074,precarious
design_22673,73,82,0.03120243531202435,2.2777777777777777,0.6625891564490793,0.33741084355092066,precarious
design_22674,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22675,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22676,61,70,0.03825136612021858,2.3333333333333335,0.6546536707079771,0.3453463292920229,precarious
design_22677,70,80,0.033126293995859216,2.318840579710145,0.6566962768281848,0.34330372317181523,precarious
design_22678,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22679,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22680,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22681,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22682,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22683,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_22684,75,81,0.02918918918918919,2.189189189189189,0.6758625033664688,0.3241374966335312,precarious
design_22685,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22686,165,180,0.013303769401330377,2.1951219512195124,0.674948557710553,0.32505144228944705,precarious
design_22687,57,66,0.041353383458646614,2.357142857142857,0.6513389472789296,0.3486610527210704,precarious
design_22688,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22689,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22690,74,80,0.029618659755646058,2.191780821917808,0.6754628043053148,0.3245371956946852,precarious
design_22691,46,50,0.04830917874396135,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_22692,57,64,0.040100250626566414,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22693,110,122,0.020350291909924937,2.238532110091743,0.6683721354720062,0.33162786452799375,precarious
design_22694,110,122,0.020350291909924937,2.238532110091743,0.6683721354720062,0.33162786452799375,precarious
design_22695,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22696,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22697,62,72,0.03807509254362771,2.360655737704918,0.6508541396588878,0.34914586034111217,precarious
design_22698,62,72,0.03807509254362771,2.360655737704918,0.6508541396588878,0.34914586034111217,precarious
design_22699,58,68,0.0411373260738052,2.3859649122807016,0.6473929618545629,0.35260703814543715,precarious
design_22700,58,68,0.0411373260738052,2.3859649122807016,0.6473929618545629,0.35260703814543715,precarious
design_22701,86,94,0.025718194254445964,2.211764705882353,0.6724043869387439,0.32759561306125606,precarious
design_22702,78,90,0.029970029970029972,2.337662337662338,0.6540472290116194,0.3459527709883806,precarious
design_22703,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22704,69,80,0.03410059676044331,2.3529411764705883,0.6519202405202649,0.34807975947973513,precarious
design_22705,47,52,0.04810360777058279,2.260869565217391,0.6650621717611763,0.3349378282388237,precarious
design_22706,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_22707,62,72,0.03807509254362771,2.360655737704918,0.6508541396588878,0.34914586034111217,precarious
design_22708,107,118,0.020807617704108623,2.2264150943396226,0.6701884379582218,0.3298115620417782,precarious
design_22709,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22710,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22711,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_22712,93,104,0.02431042543244507,2.2608695652173916,0.6650621717611762,0.3349378282388238,precarious
design_22713,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22714,40,46,0.05897435897435897,2.358974358974359,0.6510860492118233,0.34891395078817666,precarious
design_22715,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
design_22716,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
design_22717,53,60,0.04354136429608128,2.3076923076923075,0.6582805886043833,0.3417194113956167,precarious
design_22718,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22719,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22720,74,86,0.03184005923731951,2.3561643835616435,0.6514741780386716,0.3485258219613284,precarious
design_22721,74,86,0.03184005923731951,2.3561643835616435,0.6514741780386716,0.3485258219613284,precarious
design_22722,60,66,0.03728813559322034,2.2372881355932206,0.6685579234215214,0.3314420765784786,precarious
design_22723,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22724,49,54,0.04591836734693878,2.25,0.6666666666666666,0.33333333333333337,precarious
design_22725,43,46,0.05094130675526024,2.1904761904761902,0.6756639246921763,0.3243360753078237,precarious
design_22726,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22727,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22728,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22729,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22730,53,56,0.040638606676342524,2.1538461538461537,0.681385143869247,0.318614856130753,precarious
design_22731,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22732,73,78,0.02968036529680365,2.1666666666666665,0.6793662204867574,0.32063377951324257,precarious
design_22733,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_22734,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_22735,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_22736,61,66,0.036065573770491806,2.2,0.674199862463242,0.32580013753675796,precarious
design_22737,40,46,0.05897435897435897,2.358974358974359,0.6510860492118233,0.34891395078817666,precarious
design_22738,53,60,0.04354136429608128,2.3076923076923075,0.6582805886043833,0.3417194113956167,precarious
design_22739,44,50,0.052854122621564484,2.3255813953488373,0.6557438524302001,0.34425614756979994,precarious
design_22740,44,50,0.052854122621564484,2.3255813953488373,0.6557438524302001,0.34425614756979994,precarious
design_22741,50,56,0.045714285714285714,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
